smiles,pxr,null,sp_med
Cc1ccccc1C1CN(C(=O)C2Cc3c(O)cccc3N2)CCO1,,,0.4374809790131565
Cc1ccccc1C1CN(C(=O)c2ccc(-c3cc[nH]n3)s2)C(C)CO1,4.9,2.62,0.7876841234543049
Cc1ccccc1C1CN(C(=O)c2nn[nH]c2C2CCCN2)CCO1,,,0.2526445886198765
Cc1ccccc1C1CN(c2ccc(C=O)cn2)CCO1,3.79,,
Cc1ccccc1CC(=O)N[C@H]1c2ccccc2OC[C@H]1CO,,,0.5669117665298813
Cc1ccccc1CC(CO)CNC(CC(C)C)c1ccccn1,4.92,2.78,1.4148625410446105
Cc1ccccc1CCCn1cc(CN2CCC(O)CC2)nn1,,,0.5569344186813285
Cc1ccccc1CCN(Cc1ncc[nH]1)C(=O)c1ccc2c(c1)SCC(=O)N2,,,0.2873338768529119
Cc1ccccc1CN(Cc1cccnc1)C(=O)c1cccc2[nH]ncc12,4.87,3.69,0.8832422674158624
Cc1ccccc1CNC(=O)CN1CCN(c2ccnc3nncn23)CC1,3.03,,
Cc1ccccc1CNC(=O)Cc1noc([C@]23CC[C@H]2CNC3)n1,,,0.4491430118290293
Cc1ccccc1COc1ccccc1C(=O)Nc1cccc(-c2ccc(=O)[nH]n2)c1,,,0.6795369623637915
Cc1ccccc1Cc1cnc(NC(=O)[C@@H]2CC[C@H](C(=O)O)O2)s1,,,0.12109842943105754
Cc1ccccc1Cc1nnc(N2CCN3C(=O)NCC3C2)n1C,,,0.4028556458594485
Cc1ccccc1N1CCN(C(=O)Nc2c(C)nn(C)c2C)CC1,,,0.1952895915330898
Cc1ccccc1NC(=O)NC(C)C1(O)CN(C(=O)OC(C)(C)C)C1,4.68,4.27,1.3208621139114862
Cc1ccccc1NCCC(=O)N1CCC2(CC1)CC(O)CNC2=O,,,0.4956406285545758
Cc1ccccc1NS(=O)(=O)c1ccc(C(=O)NCC2CCC3(CCCCC3)O2)cc1,,,0.8450063399481303
Cc1ccccc1Nc1nc(CN2CCO[C@H](C)[C@H]2C(N)=O)cs1,4.65,3.17,0.6684294060663456
Cc1ccccc1Nc1nc(Cl)c(C=O)s1,4.56,,
Cc1ccccc1OCC(O)CN1CC23CCCCC2(CN(C)C3)C1,,,0.9178468452003832
Cc1ccccc1OCc1nnc(SCc2nccc(N)n2)n1-c1ccccc1,4.73,4.27,1.1737908355313678
Cc1ccccc1S(=O)(=O)N1CC(c2nc(CCN(C)C(=O)C3CCOCC3)no2)C1,5.33,1.86,
Cc1ccccc1[C@H]1C[C@H](NC(=O)C(=O)NCc2nccn2CCCc2ccccc2)C1,,,0.3752372525256601
Cc1cccn2c(=O)c(C(=O)N3Cc4ccccc4C[C@H]3C(N)=O)cnc12,,,-0.09088682266258766
Cc1cccn2c(=O)c(C=O)c(NCc3ccccc3)nc12,3.86,,
Cc1cccn2c(=O)c(C=O)c(Sc3ncccn3)nc12,3.25,,
Cc1cccn2c(=O)cc(CNC(C)c3ccc(OCc4cccnc4)cc3)nc12,,,0.5178362362732158
Cc1cccn2c(=O)cc(COC(=O)c3cc4cc(Br)ccc4[nH]3)nc12,5.16,2.21,1.0548085784251118
Cc1cccn2c(=O)cc(Cn3cc(C(O)c4ccccc4)nn3)nc12,4.74,3.1,0.7748698994455152
Cc1cccn2c(CC(=O)N3CCC(=O)N4CCCCCC43)cnc12,,,0.4444233163175857
Cc1cccn2c(NC(=O)c3ccc4c(c3)NC(=O)CCC4)c(-c3ccccc3)nc12,,,0.5440474900232402
Cc1cccn2cc(-c3ccc(NC(C)c4cnn(C)n4)cc3)nc12,4.4,4.12,0.8376122165363855
Cc1cccn2cc(-c3cccc(NC(=O)Nc4ccn(CCCC(=O)N(C)C)n4)c3)nc12,4.87,5.31,2.0907549054868078
Cc1cccn2cc(C(=O)N3CCCC(Cn4cncn4)C3)cc12,,,0.24328028604805202
Cc1cccn2cc(C(=O)Nc3c4c(nn3C)CCCC4)cc12,4.73,3.46,1.1512735647357606
Cc1cccn2cc(CC(=O)N3CCc4ccnc(O)c4C3)nc12,,,0.03261046623168165
Cc1cccn2cc(CC(=O)NC3CCCOc4cc(F)ccc43)nc12,5.45,3.77,1.3911766347731125
Cc1cccn2cc(COc3ccccc3C(=O)Nc3cccc(C(=O)NCC(N)=O)c3)nc12,,,0.6697831709437496
Cc1cccnc1C(=O)NS(=O)(=O)c1cccc(Cl)c1Br,4.51,4.31,0.8960354596853464
Cc1cccnc1C(F)(F)C(=O)N(CC1CCOC1)C1CC1,5.29,2.54,0.9408697796817658
Cc1cccnc1C(NC(=O)N1CC(=O)N(CC2CC2)C1)C(C)C,5.35,,1.1629945284363443
Cc1cccnc1C(NC(=O)c1csc2cncn12)C(C)(C)C,6.23,1.93,1.2565237294621925
Cc1cccnc1CCNC(=O)N1CCC(c2cncn2C)CC1,,,0.5122320078703706
Cc1cccnc1N(C)C(=O)c1cccnc1N1CCOCC1,,,0.39570418114421724
Cc1cccnc1N1CCN(C(=O)CN2CC(=O)NC2=O)CC1,2.76,,
Cc1cccnc1NCc1nc(C(F)(F)F)n2c1CCCC2,5.1,4.03,1.0673342961115855
Cc1cccnc1S(=O)(=O)NCC(OC1CCCC1)C(F)(F)F,5.69,1.82,1.5186856212729103
Cc1ccn(-c2ccc(C(=O)N3CCNC(=O)C3c3ccccc3F)cc2)n1,,,0.49897872364441404
Cc1ccn(-c2ccc(CNC(=O)c3c(C)ncnc3C)cn2)n1,,,-0.13538788590537074
Cc1ccn(-c2ccc(N3CCCC3c3cccnc3)nn2)n1,,,0.6956384338784454
Cc1ccn(-c2ccc(NC(=O)c3cccnc3)cc2)n1,,,0.16287138366118845
Cc1ccn(-c2cccc(C(=O)NCCc3ccc(C(=O)O)cc3)c2)n1,,,0.035761362253536495
Cc1ccn(-c2ccccc2NC(=O)N2CCN(CC(F)(F)F)CC2)n1,,,0.40006579999510633
Cc1ccn(C)c(=O)c1NC(=O)C1CN(C(=O)C2CCCCC2)C1,,,0.05560174601771835
Cc1ccn(C)c1C(=O)N1CCC(CC(=O)N2CCCC2)CC1,,,0.3401762704707308
Cc1ccn(CC(=O)Nc2nn(Cc3ccccc3F)cc2Br)c(=O)c1,,,0.5952211290508462
Cc1ccn(CCCNc2cc(C(C)C)ncn2)n1,3.16,,
Cc1ccn2c(=O)c(C(=O)N3CCN(C4CC4)c4c(C)cccc43)cnc2c1,5.54,1.83,1.2753959168138584
Cc1ccn2c(NC(=O)C(C(C)C)N3CCCC3=O)nnc2c1,,,0.2377404121411651
Cc1ccn2cc(-c3ccc(NS(=O)(=O)c4cccs4)cc3)nc2c1,,,0.6560212701732819
Cc1ccn2cc(C(=O)N3CCc4c(cnn4C)C3C(=O)N(C)C)nc2c1,,,0.1021721507288567
Cc1ccn2cnnc2c1NC(=O)C1CCOc2ccccc21,,,0.07870014177790785
Cc1ccn2ncc(C(=O)N3CCC(CS(N)(=O)=O)C3)c2c1,,,-0.1273308702905087
Cc1ccn2ncc(C(=O)N3CCCCCC3C=Cc3ccccc3)c2n1,5.69,2.79,1.48626019486241
Cc1ccn2ncc(C(=O)NC3CCCN(CC(F)(F)F)C3=O)c2n1,,,0.4752259404212491
Cc1ccn2ncc(C(=O)NC3CCCc4[nH]c(=O)ccc43)c2n1,,,0.1154165998072751
Cc1ccn2ncc(C(=O)NC3CCc4ccccc4OC3)c2n1,,,0.5177522782332669
Cc1ccn2ncc(C(=O)NCC(F)(F)c3ccc(F)cc3F)c2c1,5.43,,1.1890252517328146
Cc1ccn2ncc(C(=O)N[C@H]3C[C@H](c4ccccc4Cl)C3)c2c1,,,0.6444567532723919
Cc1ccn2ncc(C(=O)Nc3cc4n(n3)CCCC4)c2n1,,,0.15985726855448368
Cc1ccn2ncc(C(=O)Nc3ccc(OCc4cccc(C#N)c4)c(F)c3)c2n1,,,0.3982247136911188
Cc1ccn2ncc(C(=O)Nc3ccccc3-n3cccn3)c2n1,,,0.6306142530024905
Cc1ccnc(-c2cn(Cc3cccc4ccccc34)nn2)n1,5.83,3.25,1.1325037927541355
Cc1ccnc(-c2n[nH]c(C(C)NC(=O)C3CCC(F)(F)C3)n2)c1,,,0.15814497115860315
Cc1ccnc(-c2noc(C3CN4CC5CC4(CO3)C5)n2)c1,,,0.3367405659387105
Cc1ccnc(-c2noc(CC3CCN(C(=O)Cn4ccnc4C)CC3)n2)c1,,,0.7095323414729398
Cc1ccnc(-c2noc(COc3ccc(F)c(S(C)(=O)=O)c3)n2)c1,,,0.6676923336722553
Cc1ccnc(-n2nc(C)cc2NC(=O)N[C@H]2CCCO[C@@H]2c2cnn(C)c2)c1,,,0.2422154344074096
Cc1ccnc(C(=O)N2CC3CCC(NC(=O)c4cccc(-c5n[nH]c(=O)[nH]5)c4)(C3)C2)c1,,,0.1886047204344185
Cc1ccnc(C)c1NC(=O)C1CCN(C(=O)c2ccc(F)cc2F)CC1,,,-0.14214116972190174
Cc1ccnc(C)c1NC(=O)C1CCN(c2nc3ccccc3o2)CC1,,,0.0476684192674781
Cc1ccnc(C2CCN(C(=O)C(Cc3ccccc3)NC(N)=O)CC2)n1,,,0.6569947808647753
Cc1ccnc(C2CCN(C(=O)c3ccnc(-n4ccnc4)c3)CC2)n1,,,0.0689190488020699
Cc1ccnc(C2CCN(C(=O)c3cnn(CCC(F)(F)F)c3)CC2)n1,,,0.1663990829835969
Cc1ccnc(COC(=O)Cc2csc3ccc(Br)cc23)n1,4.93,,0.8634296065262579
Cc1ccnc(Cn2c(=O)c(C(F)(F)F)cn(C)c2=O)n1,,,0.3003726523246424
Cc1ccnc(N)c1,2.9,,
Cc1ccnc(N2CCN(C(=O)C3CCN(C)C(=O)C3)CC2)c1,,,0.11902949508079995
Cc1ccnc(N2CCN(C(=O)c3cc(F)ccc3-n3cccn3)CC2)c1,,,0.40052485975404295
Cc1ccnc(N2CCN(C(=O)c3oc(C(C)C)nc3C)CC2)c1,,,0.39196830671222693
Cc1ccnc(N2C[C@H]3[C@](C(F)(F)F)(CCCS3(=O)=O)C2)n1,,,0.15195360732669838
Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,4.64,,
Cc1ccnc(NCc2ccc(N3CCOC(C)C3)nc2)c1,,,0.2117331655223384
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,,0.21960808591617634
Cc1ccnc(OC2CCN(c3ncc(C(=O)N4CCOCC4)cc3Cl)CC2)c1,,,0.0782788695084495
Cc1ccnc2c1CCN2C(=O)Cc1csc(NC(=O)C(C)(C)C)n1,,,0.7920501671036355
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,,,0.2279113605620764
Cc1ccnc2ccc(-c3ccc(N4CCC(O)C4)cc3)cc12,1.74,,
Cc1ccnc2ccc(C(=O)Nc3cccc(-c4[nH]nc5c4COCC5)c3)cc12,,,0.7191042939186656
Cc1ccnc2nc(C(=O)N(Cc3ccco3)C3CCCC3)nn12,4.42,2.47,0.9066976767180183
Cc1ccncc1C(=O)NC1COCCN(C(=O)C(c2ccccc2)C2CC2)C1,,,0.304762499459739
Cc1ccncc1CC(=O)NC1CCCN(C(=O)c2cccc(O)c2)CC1,,,0.11895696806249145
Cc1ccncc1CC(=O)N[C@H]1Cc2ccccc2[C@@H]1O,,,0.0799196111487039
Cc1ccncc1CC(=O)Nc1nc(C2CC2)c(Cc2ccc(F)cc2)s1,,,0.5038091233069057
Cc1ccncc1CNc1ccc(C(=O)N2CCCCC2C)c(Cl)c1,,,0.35593977617317235
Cc1ccncc1N1CCN(C(=O)c2ccc(C(C)C)[nH]c2=O)CC1,,,-0.1777501192789643
Cc1ccncc1NC(=O)CC(C)(C)NC(=O)c1cccc2[nH]ccc12,,,0.3190368109299217
Cc1ccncc1NC(=O)Cc1ccc(S(N)(=O)=O)cc1,,,0.30703586557740653
Cc1ccnn1-c1ccc(C(=O)Nc2nc(-c3cccc(-n4cnnn4)c3)cs2)cc1,3.84,3.24,-0.0102707628333702
Cc1ccnn1CC(=O)N1CCCC(N(C)C(=O)Cc2n[nH]c3c2CCCC3)C1,,,0.23207085187989754
Cc1ccoc1C(=O)N1CCCCC1c1nc(-c2ccccc2)c[nH]1,5.53,2.04,1.1613158822427987
Cc1ccoc1C(=O)NCc1ccc(-n2ccnc2)nc1,,,-0.1219556425427054
Cc1ccoc1CN(C)C(=O)Cn1ccc2c(=O)n(C)c(=O)n(C)c21,,,0.6733690972710765
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,,,0.7373168583251828
Cc1ccsc1C(=O)N1C[C@@H]2CN(C(=O)C(C)c3cnn(C)c3)C[C@@H]2C1,,,0.46772580989957113
Cc1ccsc1CCNC(=O)C[C@@H]1NC(=O)c2ccccc2NC1=O,,,0.4401225371997271
Cc1ccsc1CNC(=O)N1CCC(N(C)CCCO)CC1,,,0.1421243360080905
Cc1cn(-c2c(F)cccc2F)nc1C(=O)NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,,,0.42075549637761667
Cc1cn(-c2c(F)cccc2F)nc1C(=O)N[C@H]1CC[C@@H](C(N)=O)C1,,,0.536837059106281
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,,,0.5398000162780014
Cc1cn(-c2ccc(Cl)cc2)nc1NC(=O)NCc1ccc(CS(=O)(=O)NC(C)C)cc1,,,0.7433466252028393
Cc1cn(-c2ccc(F)cc2)nc1C(=O)N1Cc2ccccc2C[C@H]1C(N)=O,,,0.7046377703550637
Cc1cn(-c2ccc(F)cc2)nc1C(=O)Nc1ccc2[nH]nc(C(N)=O)c2c1,5.87,6.25,1.3912412754318118
Cc1cn(-c2ccccc2)nc1NC(=O)C1CC12CCOCC2,,,0.4168477244623534
Cc1cn(-c2ccccc2Cl)nc1C(=O)NCc1nccs1,4.73,3.19,1.0016070264908943
Cc1cn(-c2cccnc2)nc1NC(=O)c1cn(C2CCS(=O)(=O)C2)nc1C(C)C,,,0.0785410536748802
Cc1cn(C(C)C)nc1NC(=O)Cc1c(C)nn(CC2CC2)c1C,,,0.23613381601641925
Cc1cn(C(C)C)nc1NC(=O)Cc1cn2c(n1)CCCC2,4.49,1.88,0.7008273442787326
Cc1cn(C(C)C)nc1NC(=O)c1cccn1Cc1ccncc1,4.97,3.08,1.1166518007657702
Cc1cn(C)nc1C(=O)NS(=O)(=O)CCC1CCCCC1,,,0.30193565149884505
Cc1cn(C)nc1C(=O)Nc1cc(-c2ccco2)nn1C(C)C,,,0.7205140048824936
Cc1cn(C)nc1C(=O)Nc1ccc(-c2csc(C(F)(F)F)n2)cc1,,,0.339985752446863
Cc1cn(C)nc1CN1CCCC(N2CCNCC2=O)C1,,,0.5554217792373699
Cc1cn(C)nc1CNC(=O)c1nc(S(C)(=O)=O)n2ccccc12,,,0.21785313509089693
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,6.27,2.3,1.4814020304608784
Cc1cn(C2CCCCC2)nc1NC(=O)NCc1ccccc1CC(F)(F)F,5.32,1.8,1.1623787042097977
Cc1cn(C2CCCCC2)nc1NC(=O)c1ccc(NC(C)C)nc1,5.09,5.25,0.8043097953374949
Cc1cn(C2CCOCC2)nc1C(=O)NCc1cccc(N2CCOCC2)n1,,,0.06042161112611975
Cc1cn(C2CCOCC2)nc1C(=O)N[C@@H]1C[C@H]1c1ccc(F)cc1,,,0.2031577276784424
Cc1cn(CC(=O)N2CCC(C(=O)O)CC2)nc1C(F)(F)F,,,0.04062790480670022
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,,,0.32035627418158735
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1.9,1.89,-0.172723996413963
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,,,0.05591495434759105
Cc1cn2c(CN(C)C(=O)C3CCCc4c(O)cccc43)c(C)nc2s1,,,0.2284699727854728
Cc1cn2c(n1)CCC(NCc1ccc(N(C)c3ccccc3)nc1)C2,,,0.4659127686483643
Cc1cn2c(n1)CN(C(=O)Nc1ccc(N3CCNCC3)cc1)CC2,,,-0.006528656743972849
Cc1cn2cc(C(=O)N(C)C3CCC(F)(F)CC3)ccc2n1,,,0.2513232001576714
Cc1cn2ccc(C(=O)N3C[C@H](Cc4ccccc4)[C@@H](O)C3)cc2n1,,,0.3616942140233783
Cc1cn2ccc(NC(=O)NC[C@H]3C[C@@H]3C(F)(F)F)cc2n1,,,0.48852112713674056
Cc1cn2ccnc(C(=O)NCCOc3cc(F)cc(F)c3)c2n1,,,0.4827577072509498
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,,,-0.08395250419426971
Cc1cn2nc(C(=O)N3CC(c4ccccc4)C4COCCC43)cc2c(=O)[nH]1,,,0.3147577651999185
Cc1cn[nH]c1,,,-0.0549471214547717
Cc1cnc(-c2cccc(NC(=O)c3cnccn3)c2)o1,,,0.16793343091483326
Cc1cnc(-c2cn(CC3COc4ccccc4O3)nn2)c(C)c1,4.98,2.53,0.6655437652335369
Cc1cnc(-c2noc(C3CC3c3ccc4c(c3)OCCO4)n2)nc1,,,0.0612974277718135
Cc1cnc(C(=O)N2CCC(c3ncc4n3CCCC4)CC2)cc1C,,,0.0589126518968544
Cc1cnc(C(=O)N2CCCC(c3nccn3C)C2)c(C)c1,,,0.9794875381395642
Cc1cnc(C(=O)N2CCCNC(=O)C2Cc2ccccc2)cc1C,,,0.5483250935120062
Cc1cnc(C(=O)N2CCNC(=O)C2c2cccs2)c(C)c1,,,0.4117274493255274
Cc1cnc(C(=O)N2C[C@@H]3CN(c4cc(C)ncn4)C[C@]3(C)C2)cn1,,,-0.08732699593668015
Cc1cnc(C(=O)NC2CCc3ccccc3-n3ccnc32)c(C)c1,5.29,,1.220187291513695
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,,,0.5290227222203877
Cc1cnc(C(=O)N[C@H]2c3ccccc3C[C@@H]2O)cc1C,5.19,3.13,1.063813451897968
Cc1cnc(C(=O)O)c[n+]1[O-],,,-0.04003142614771525
Cc1cnc(C(C)Nc2ccc3c(c2)CCCC(=O)N3)o1,,,-0.09503510849427105
Cc1cnc(CCNC(=O)c2cccc(-n3[nH]c(=O)ccc3=O)c2)nc1,,,-0.07678680619504115
Cc1cnc(N)c(-c2ccc(OC(C)C)cc2)c1,3.85,,
Cc1cnc(N2CCCC3c4ncn(C)c4CCC32)nc1,,,0.0167448955776011
Cc1cnc(N2CCN(C(=O)c3ccc(O)cc3)CC2)nc1C,,,0.032670409460866946
Cc1cnc(N2CCN(C(=O)c3cccc4c(=O)c(C)c(-c5ccccc5)oc34)CC2)s1,,,0.4700165019671983
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,4.68,4.75,0.8921423020675263
Cc1cnc(NS(=O)(=O)c2cc(C(F)(F)F)nn2C)cn1,,,0.43767958669644214
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,,,0.7336668872541199
Cc1cnc(OC2CCN(c3nc(C)nc4[nH]ccc34)CC2)nc1,,,-0.0733655388110017
Cc1cnc(S(=O)(=O)Cc2cc(C(F)(F)F)nn2C)c(C)c1,4.84,2.13,1.1943828636420355
Cc1cnc(S(C)(=O)=O)nc1C(=O)N1CCOCC1CC(C)C,,,0.0165292997677791
Cc1cnc2c(C(=O)NC3CCc4nc(-c5ccc(F)cc5F)cn4C3)cnn2c1,,,0.6196810644877309
Cc1cnc2c(C(=O)Nc3ccc(Oc4nnn[nH]4)cc3)cnn2c1,1.64,,
Cc1cnc2c(S(=O)(=O)N[C@H]3C[C@@](C)(O)C3)cccc2c1,,,0.33522830253844643
Cc1cnc2c(c1)N(C(=O)CCc1ccc(C#N)cc1)CCN2C,,,0.5150858035614022
Cc1cnc2c(cnn2CC(=O)NC2(c3ccccc3Cl)CC2)c1,5.45,3.73,1.608263330322302
Cc1cnc2nc(C(=O)N3CCOCC3(C)C3CC3)nn2c1,,,0.3071018778013266
Cc1cncc(-c2cn(CCn3cc(C#N)cn3)nn2)c1,,,0.050389444426884505
Cc1cncc(-c2nc(CCc3ccc(OC(F)F)cc3)no2)c1,,,0.42805863199995303
Cc1cncc(C(=O)N2C3CCC2CC(CC(F)(F)F)C3)c1O,,,0.1373213452672378
Cc1cncc(C(=O)N2CCN(CCc3ccccc3)CC2)c1,,,0.2363349913964561
Cc1cncc(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)c1,,,0.24373008048822953
Cc1cncc(C)c1NC(=O)NCCC(=O)N1CCCCC1,,,0.0659756658464173
Cc1cncc(CC(=O)N2CC3(CC(NC(=O)[C@H]4CCCO4)c4nccn43)C2)c1,,,0.0076421037579338
Cc1cncc(CN2C(=O)NC(c3cccc(C(F)(F)F)c3)C2=O)n1,,,0.445815282102368
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,,,0.2397036709723162
Cc1cncc(S(=O)(=O)N2CCCC(c3c[nH]nn3)C2)c1,,,0.1303035095008807
Cc1cncc(S(=O)(=O)Nc2ncccc2OC(C)C)c1,,,0.37997286131450736
Cc1cnccc1-c1ccc(C(=O)NCC2(C#N)CCCC2)s1,,,-0.1037727095380549
Cc1cnccc1C(=O)NCC1(C)CCOC2(CCC2)C1,,,0.10135682916262145
Cc1cnccc1CCN1CCN(c2ncnc3c2cnn3C)CC1,,,-0.0150618625478467
Cc1cnccc1CNC(=O)C1CCC(NC(=O)CC2CCCC2)CC1,,,0.16383232281956614
Cc1cnccc1CNC(=O)c1ccccc1N1CCOCC1,,,0.13434038146845675
Cc1cnccc1OC1CCN(C(=O)NC2CCOC3(CCOCC3)C2)CC1,,,0.1225180314293166
Cc1cnccc1OC1CCN(C(=O)c2cnc3c(c2)nnn3C)CC1,,,0.25650133559077876
Cc1cnccc1OC1CCN(Cc2cn(-c3ccccc3)nn2)CC1,,,0.2552088194779402
Cc1cnn(-c2ccc(OCC(O)Cn3cccn3)cc2)c1,,,-0.0049733046009731025
Cc1cnn(-c2ccncc2N2C(=O)NC3(CC(c4ccccc4Cl)C3)C2=O)c1,4.78,3.18,1.5090482538725105
Cc1cnn(C)c1CC(=O)N(C)C1CCN(C(=O)C2(C(C)C)CC2)CC1,,,0.16095312662314404
Cc1cnn(C)c1NC(=O)NCC(C)(O)c1cccc(F)c1,,,0.5490477353203657
Cc1cnn(C)c1S(=O)(=O)N(C)CCNc1ccccn1,4.68,3.1,0.9124347373406794
Cc1cnn(C)c1S(=O)(=O)N1CC(c2cccc(Cl)c2)C1,4.5,3.69,0.9679830266951741
Cc1cnn(C)c1S(=O)(=O)N1CCC=C(c2cnn(C)c2)C1,,,0.36830858636407493
Cc1cnn(C)c1S(=O)(=O)NC(=O)C1CCC=CCCC1,,,0.514416220634359
Cc1cnn(C2CCCN(C(=O)CCc3c(-c4ccccc4)[nH]c4ccc(F)cc34)C2)c1,5.28,2.49,1.224145942086421
Cc1cnn(C2CCCN(C(=O)CCn3cnc4c(N)ncnc43)C2)c1,,,0.0404177394363014
Cc1cnn(C2CCN(C(=O)NCC(C)c3ccc(F)cc3)C2)c1,4.46,2.26,0.7722344305883864
Cc1cnn(C2CCN(C(=O)c3cc(-c4ccccc4)no3)C2)c1,4.65,4.29,0.809791134432987
Cc1cnn(C2CCN(C(=O)c3ccc4oc(=O)[nH]c4c3)C2)c1,,,0.3374232999468433
Cc1cnn(C2CCN(C(=O)c3sc4ncccc4c3N)C2)c1,,,0.4781321526408679
Cc1cnn(C2CCN(S(=O)(=O)c3cccc(CC#N)c3)CC2)c1,,,0.5958847745217539
Cc1cnn(CC2CN(C(=O)NC(C)c3ccc(C)c(F)c3)CCO2)c1,4.93,3.02,1.384068456983577
Cc1cnn(CCC(=O)N2CCC(C(=O)O)C3CCCC32)c1,,,0.0546763671446934
Cc1cnn(CCC(=O)N2CCCN(C(=O)c3ccc(Cl)cc3)CC2)c1,4.67,3.76,0.8490906080909773
Cc1cnn(CCC(=O)N2CCOC(c3noc(C)n3)C2)c1,,,0.0035132625977181003
Cc1cnn(CCS(=O)(=O)Cc2ccc(C)c(C#N)c2)c1,,,0.6224468344171251
Cc1cnn(Cc2cc(C(=O)Nc3cccc(-c4nnc[nH]4)c3)no2)c1,,,0.0745132689426045
Cc1cnn2c(-c3ccccc3)cc(N3CCN(c4nccn5cnnc45)C(C)C3)nc12,,,0.325185614839021
Cc1coc(C(=O)N2CC3(CCOCC3)CCC2CO)c1,,,0.1973412359231782
Cc1coc(C)c1C(=O)N1CCN(C(=O)c2cccnc2)CC1,,,0.09643999235680956
Cc1conc1C(=O)N[C@@H]1CC(Cn2ccnc2-c2ccccc2)C[C@H]1O,,,-0.021805724494940656
Cc1conc1CNc1nn2cc(C3CCCC3)nc2s1,,,0.7693329118189314
Cc1conc1CS(=O)(=O)N(C)C(c1ccccc1)C(F)(F)F,5.22,3.0,0.9514411715350959
Cc1conc1CS(=O)(=O)NC(C)c1oc2ccccc2c1C,5.61,4.08,1.7234073410664486
Cc1conc1NC(=O)CCc1c(-c2ccc(F)cc2)[nH]c2ccccc12,,,0.7196158819659071
Cc1conc1NS(=O)(=O)c1c(C)cc(C(C)(C)C)cc1C,5.81,3.7,1.8145595038467723
Cc1csc(-c2ccc(C(=O)NCC(C)c3ncc[nH]3)cc2)n1,,,0.11826735177140289
Cc1csc(-c2ccc(NC(=O)c3cc(S(C)(=O)=O)ccc3C)cc2)n1,,,0.03561881180254314
Cc1csc(-c2cccc(S(=O)(=O)N3CCCC3CO)c2)n1,5.01,3.47,1.0169837923980758
Cc1csc(=O)n1CC(=O)NC1CCN(C(=O)COc2ccccc2)CC1,,,0.03701497549871905
Cc1csc(C(=O)N2CCC3(CC2)CN(C(=O)CC2CCC2)C3)c1Cl,,,-0.099860952043088
Cc1csc(C(=O)Nc2cccnc2N2CCOCC2)c1Cl,,,0.38798561404241455
Cc1csc(C(C)(C)NC(=O)c2cc3c(C)c(C)ccc3[nH]2)n1,5.35,3.11,1.1020711466659856
Cc1csc(C(C)CNC(=O)c2ccc[nH]2)n1,3.75,,
Cc1csc(C(C)N2CCN(CC(O)c3ccc(F)cc3Cl)CC2)n1,4.57,1.83,0.7707640835745379
Cc1csc(C(O)(CC(=O)N2CCC(c3ccccc3C)CC2)C(F)(F)F)n1,4.98,1.86,1.0326808204849538
Cc1csc(C(O)(CC(=O)Nc2nncn2C)C(F)(F)F)n1,,,-0.015302860619878553
Cc1csc(C)c1S(=O)(=O)Nc1c2c(nn1C)CCCC2,,,0.3639751046169692
Cc1csc(CC(C)n2cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nn2)n1,,,-0.06695905508489966
Cc1csc(CN(C)CCCc2nccn2C)n1,3.41,,
Cc1csc(CN2CCN(S(C)(=O)=O)CC2)n1,3.2,,
Cc1csc(CNC(=O)c2cc(C(=O)OC(C)(C)C)n(-c3ccccc3)n2)n1,5.61,3.77,1.4469975900623586
Cc1csc(N(C)C(=O)CN2CCc3ccccc3C2=O)n1,,,0.6174645152628333
Cc1csc(N2CCN(C(=O)c3cc(F)ccc3F)CC2)n1,,,0.6158240606653661
Cc1csc(NC(=O)C(C)N2CCC3(CC2)C(=O)NCCCN3C)n1,4.26,,
Cc1csc2c(=O)n(CC(=O)N3c4ccccc4CCC3C)cnc12,5.33,4.34,1.425670045704996
