gate_member_id,name,in_gate,in_gate_nb390,is_unblind,truth_if_unblind,group_label,scaf_train_freq,nn_sim_train,best_pred,best_pred_nb390,logp,mw,scaffold
310,OADMET-0006296,True,True,True,5.890000000000001,F2_gate_active,0,0.5555556,5.0329385,4.805309729314231,2.9525000000000015,376.4640000000001,O=C(c1c[nH]nc1-c1ccccc1)N1CCN(c2ncccn2)CC1
311,OADMET-0006295,True,True,False,,,0,0.50877196,4.65138,4.654076167348848,2.2325,255.32100000000005,c1ccc(C2NCCn3cccc32)cc1
312,OADMET-0006294,False,False,True,5.185,,11,0.4814815,4.7743645,4.910592920551274,3.2928000000000015,359.325,O=S(=O)(Nc1ccccc1)c1ccccc1
313,OADMET-0006293,True,True,False,,,0,0.5423729,4.0576973,4.640746555581563,3.1306400000000023,326.38500000000005,c1ccc2c(c1)nc(SCc1ncon1)n1ncnc21
314,OADMET-0006292,False,False,True,4.34,,0,0.6,4.6725273,4.869020150514057,2.0078999999999994,310.361,c1ccc(-c2cn(Cc3nc(C4CC4)n[nH]3)nn2)cc1
315,OADMET-0006291,False,False,False,,,1,0.41666666,3.346406,3.848996240297953,2.754100000000001,344.333,O=C(NCCCc1ccccc1)N1CCCC1
316,OADMET-0006290,False,False,True,3.2750000000000004,,0,0.515625,3.1392372,3.559032689147525,1.1966999999999999,328.4160000000001,O=C(Cn1ncc(=O)c2ccccc21)N1CCCCC1
317,OADMET-0006289,True,True,False,,,0,0.4477612,5.070196,4.989787173945833,2.2745200000000008,348.4240000000001,O=S(=O)(c1cccc2cccnc12)N1CCCCC1
318,OADMET-0006288,False,False,True,4.98,,0,0.6101695,5.075758,5.102803958884056,2.867400000000001,296.33,c1ccc(-c2cn(Cc3cc(C4CC4)no3)nn2)cc1
319,OADMET-0006287,True,True,True,4.055,mid,0,0.5217391,4.559694,4.867672035536833,2.0219,375.45000000000016,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)NC2CC2)c1
320,OADMET-0006286,True,True,False,,,0,0.50769234,5.2294745,5.228380018099472,3.306000000000002,327.37499999999994,O=C(CCc1nc(C2CCCC2)no1)N1CCCCC1
321,OADMET-0006285,False,False,True,3.57,,11,0.48076922,3.6529841,3.814391941329714,3.2044000000000015,345.298,O=S(=O)(Nc1ccccc1)c1ccccc1
322,OADMET-0006284,True,True,True,6.08,F2_gate_active,0,0.4857143,5.247525,5.095709718234867,1.8646199999999997,361.42300000000006,O=C(c1ccco1)N1CCN(C2CC2)c2ccccc21
323,OADMET-0006283,False,False,True,5.16,,0,0.7017544,5.296533,5.207314802599251,3.129500000000001,346.47100000000023,O=C(NC1CCN(c2ccccc2)CC1)C1CCCCC1
324,OADMET-0006282,True,True,False,,,0,0.57894737,4.9840198,5.0587533136458696,1.6156799999999993,308.4070000000001,c1cc(NCC2CC2)ccn1
325,OADMET-0006281,True,True,False,,,0,0.5,5.0666566,5.114400128310758,3.3084000000000024,305.422,O=C(CCc1nc(C2CCCC2)no1)N1CCC1
326,OADMET-0006280,False,False,True,5.275,,11,0.46666667,5.3223987,5.226551952956647,2.543700000000001,458.5580000000002,O=S(=O)(Nc1ccccc1)c1ccccc1
327,OADMET-0006279,False,True,False,,,0,0.5277778,3.744241,4.310288156154631,1.9187199999999995,328.4160000000001,O=C(NCCC1CCNC1)c1cnn(-c2ccccc2)c1
328,OADMET-0006278,True,True,False,,,0,0.4920635,5.3741565,5.186747440550226,2.848300000000001,358.463,O=C(c1ccccc1)N1CCCCCc2ccccc21
329,OADMET-0006277,False,False,True,2.505,,0,0.6557377,2.4709663,2.733390489046739,1.7031999999999998,362.3820000000002,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
330,OADMET-0006276,True,True,False,,,0,0.46875,4.419838,4.817309584730257,0.5701999999999998,321.40200000000004,O=S(=O)(c1ccccc1)N1C[C@@H]2NCCO[C@@H]2C1
331,OADMET-0006275,False,False,True,3.415,,0,0.47457626,3.3440175,3.0328639197349547,1.9298999999999997,283.335,c1ccc(-c2cn(CCc3cnc[nH]3)nn2)cc1
332,OADMET-0006274,True,True,True,4.5600000000000005,mid,0,0.5,4.624428,4.76688149918412,1.6028999999999995,342.3460000000001,O=C(NCc1cc2n(n1)CCCC2)NC1CCC1
333,OADMET-0006273,True,True,True,5.55,F2_gate_active,0,0.5147059,5.582532,5.492004330144055,3.0119000000000016,398.52500000000026,O=C(Nc1ccccc1)C1CCCO1
334,OADMET-0006272,True,True,True,4.824999999999999,mid,0,0.5081967,5.012777,5.082830087988723,1.9392200000000002,330.8370000000001,O=C1CCCN1CCCNS(=O)(=O)c1ccccc1
335,OADMET-0006271,True,True,True,5.4,F2_gate_active,0,0.48,5.710578,5.649059895354768,4.199900000000003,399.285,c1ccc(SCc2cc3n(n2)CCCC3)cc1
336,OADMET-0006270,False,True,True,2.765,,0,0.50769234,3.7514622,4.766355384886264,1.4817,340.4270000000001,O=C(Cn1ncc(=O)c2ccccc21)N1CCCC1C1CCCN1
337,OADMET-0006269,True,True,False,,,0,0.5263158,4.184876,4.685818448153346,2.0229,287.29400000000004,O=C(c1ccccn1)N1CCNc2ccccc21
338,OADMET-0006268,True,True,True,5.335,F2_gate_active,0,0.46268657,4.754527,4.57791712764147,1.8071,343.42300000000006,O=C(C1CC12CCc1ccccc12)N1CCCCC1
339,OADMET-0006267,False,False,False,,,0,0.68,5.3442526,5.140816626095157,5.038720000000004,421.3940000000003,O=C(c1cc(-c2ccccc2)nc2oncc12)N1CCCCC1
340,OADMET-0006266,False,False,True,2.815,,0,0.4923077,2.6899667,2.71543887625887,0.8621999999999996,315.329,O=C(Cn1ncc(=O)c2ccccc21)N1CCCCC1
341,OADMET-0006265,False,False,False,,,0,0.6,5.706986,5.658185899304225,4.405100000000004,356.857,O=C(c1cc2ccccc2[nH]1)N1CCCCC1c1ncc[nH]1
342,OADMET-0006264,True,True,True,4.275,mid,0,0.4909091,4.627311,4.857736070545948,2.1996,350.3620000000002,O=S(=O)(NC1CCCC1)c1ccccc1
343,OADMET-0006263,True,True,False,,,0,0.5294118,4.23207,4.832466023963246,1.8818,302.382,O=C(c1cn[nH]n1)N1CCCCC1c1ncc[nH]1
344,OADMET-0006262,True,True,True,4.96,mid,0,0.5483871,4.922525,4.860698791601672,3.373400000000002,381.45700000000005,O=C(NCc1cccnc1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
345,OADMET-0006260,False,False,True,3.1100000000000003,,0,0.52380955,2.8818357,3.066154659539461,0.4123000000000001,291.286,O=C(Cn1cnnn1)N1CCOC(c2ccccc2)C1
346,OADMET-0006259,True,True,True,5.59,F2_gate_active,0,0.5,5.742811,5.652143985285707,3.709600000000002,464.38500000000016,O=C(NCc1cc2n(n1)CCCC2)C1(Sc2ccccc2)CC1
347,OADMET-0006258,False,False,False,,,1,0.5862069,5.5709,5.831647353451698,2.749880000000001,339.4360000000002,c1ccc(NCC2CCC2)cc1
348,OADMET-0006257,False,False,True,3.58,,11,0.5319149,3.617215,4.402419572041291,2.8024400000000007,305.3550000000001,O=S(=O)(Nc1ccccc1)c1ccccc1
349,OADMET-0006256,True,True,True,3.735,mid,0,0.32307693,4.0109415,4.774586048142417,1.9253,278.356,c1cn(Cc2cocn2)nn1
350,OADMET-0006255,False,False,True,5.775,,1,0.44444445,5.200741,5.278248208003409,2.9696000000000007,348.809,c1ccc(CC2CCCN2c2ccncn2)cc1
351,OADMET-0006254,False,False,False,,,0,0.61403507,5.415636,5.402647246121864,2.7682800000000007,401.33000000000015,c1cc(NCC2CCC2)ccn1
352,OADMET-0006252,True,True,True,4.69,mid,0,0.44927537,4.490676,4.89404194243957,2.4237,354.4580000000001,O=C(c1ccc(N2CCCC2c2nnc[nH]2)nc1)N1CCCCC1
353,OADMET-0006251,False,False,True,5.445,,0,0.6885246,5.313071,5.285486323222779,3.068200000000002,368.4240000000001,O=C(CC1CCCCC1)NC1CCN(c2ccccc2)C1
354,OADMET-0006250,False,False,False,,,0,0.54385966,2.8214061,2.99745643889812,1.3539999999999994,318.308,O=C(c1ccn[nH]1)N1CCNc2ccccc21
355,OADMET-0006249,False,False,True,1.96,,0,0.5151515,3.168009,3.739446779658397,1.5993399999999995,345.374,O=C(Cn1cnccc1=O)N1CCOC(c2ccccc2)C1
356,OADMET-0006248,True,True,False,,,0,0.53968257,5.5352616,5.382998133065568,4.5907000000000036,351.3770000000001,O=C(c1ccc(COc2ccccc2)o1)N1CCCc2ccccc21
357,OADMET-0006247,False,False,False,,,0,0.65384614,5.060557,5.039702828789867,3.9446200000000022,446.42900000000037,O=C(c1cc(-c2ccccc2)nc2oncc12)N1CCCCC1
358,OADMET-0006246,False,False,True,3.5700000000000003,,0,0.32954547,3.4580226,3.1280608227253404,1.8841999999999999,340.368,c1ccn2cc(Cn3cc(-c4nccs4)nn3)nc2c1
359,OADMET-0006245,True,True,True,5.87,F2_gate_active,0,0.5645161,5.488996,5.470779397047483,4.0460800000000035,423.5380000000001,O=C(NCc1ccncc1)c1cccc(NS(=O)(=O)c2ccccc2)c1
360,OADMET-0006244,False,False,True,3.875,,0,0.4923077,2.7237084,2.69084677516721,0.7196999999999996,315.329,O=C(Cn1ncc(=O)c2ccccc21)N1CCCCC1
361,OADMET-0006243,False,False,False,,,1,0.5762712,5.7797003,5.945186880603433,3.058300000000002,353.4630000000002,c1ccc(NCC2CCC2)cc1
362,OADMET-0006242,True,True,False,,,0,0.546875,4.9428215,5.018300971923122,3.3020200000000024,280.37100000000004,O=C(CCc1cccnc1)N1CCCc2ccccc21
363,OADMET-0006241,True,True,False,,,0,0.5254237,5.68554,5.544332575301345,2.8580000000000014,401.53200000000027,O=C(NCc1ccccc1)NCC1(c2ccccc2)CCC1
364,OADMET-0006240,False,False,False,,,0,0.5138889,3.2074869,3.87191411888303,1.1215199999999999,339.3590000000001,O=C(NC1(c2nnn[nH]2)CC1)c1cnn(-c2ccccc2)c1
365,OADMET-0006239,False,False,False,,,1,0.6984127,5.29794,5.394685576103131,4.230500000000002,443.4910000000001,O=C(NCCCc1ccccc1)Nc1ccccc1
366,OADMET-0006238,False,False,False,,,0,0.5614035,3.0267243,3.273982380274909,0.7765,274.32000000000005,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1
367,OADMET-0006237,False,False,True,3.125,,0,0.5522388,2.9496248,3.086665601173861,2.2447,355.39400000000023,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2ccc[nH]2)CC1
368,OADMET-0006236,True,True,False,,,0,0.516129,5.0766,5.11963354104274,3.284440000000002,339.439,O=C(NCc1ccc[nH]c1=O)N1CCC1c1ccccc1
369,OADMET-0006235,True,True,False,,,0,0.52307695,5.296202,5.044428763256605,2.858600000000001,366.50200000000024,O=C(NCC1CCNCC1)C1CCC1
370,OADMET-0006234,True,True,True,5.365,F2_gate_active,0,0.5151515,5.1196303,5.0874813838356525,2.7478000000000007,370.4570000000001,O=C(Nc1cccnc1)N1CCN(c2ncccn2)CC1
371,OADMET-0006233,False,True,True,4.515000000000001,,0,0.58928573,3.8411682,4.139420412500266,2.8810200000000012,240.30600000000004,O=C(NCc1cccnc1)c1ccccc1
372,OADMET-0006232,True,True,True,4.815,mid,0,0.56060606,5.0729313,4.983060234114571,3.433600000000002,293.326,O=C(c1cc(-c2ccco2)[nH]n1)N1CCc2ccccc21
373,OADMET-0006231,False,False,False,,,5,0.47058824,5.185628,5.0015618181969845,2.8556800000000013,335.4480000000001,C1CCNCC1
374,OADMET-0006230,False,True,True,3.035,,0,0.42857143,3.6158056,4.380725107001623,0.12704000000000026,312.3910000000001,O=C(CNS(=O)(=O)c1ccccc1)N1CCC1
375,OADMET-0006229,True,True,False,,,0,0.5272727,4.374503,4.019525382465666,3.2627000000000024,241.28999999999996,O=C(c1ccco1)N1CCCCc2ccccc21
376,OADMET-0006228,True,True,True,5.470000000000001,F2_gate_active,0,0.46875,5.0964932,5.1704061431090045,1.941599999999999,297.35799999999995,O=C(Cn1ncc(=O)c2ccccc21)N1CCCC12CCC2
377,OADMET-0006227,False,False,True,3.795,,0,0.5625,3.2669914,3.081959726402885,2.2222999999999997,320.34500000000014,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
378,OADMET-0006226,True,True,True,4.955,mid,0,0.43661973,4.5776467,5.007817481910283,3.3096000000000014,330.335,O=C(NCCc1cccnc1)Nc1nccs1
379,OADMET-0006225,False,False,True,5.055,,3,0.6551724,4.996258,5.028149376298959,2.6389000000000014,298.333,c1ccc(N2CCCC2)cc1
380,OADMET-0006224,False,False,True,2.6100000000000003,,0,0.390625,2.5720248,3.6452945793999567,2.603300000000001,282.34700000000004,c1ccc(-n2cnc3ccccc32)nc1
381,OADMET-0006222,False,True,True,3.665,,0,0.48214287,3.5597603,4.074989848538585,1.1104,340.40100000000007,O=S(=O)(NC1CC1)c1ccccc1
382,OADMET-0006220,True,True,False,,,0,0.47457626,4.4139123,4.469044068120741,2.1163,297.358,O=C(c1cnccn1)N1CCCc2ccccc2CC1
383,OADMET-0006219,True,True,True,4.949999999999999,mid,0,0.46875,4.6471577,4.735141574979971,2.681540000000001,259.30899999999997,O=C(Nc1cc2n(n1)CCCC2)c1ccco1
384,OADMET-0006218,False,False,True,5.165,,1,0.6363636,4.7184753,4.854600783930033,1.8191000000000002,316.44800000000004,O=C1CCCCCN1CCCNS(=O)(=O)c1cccs1
385,OADMET-0006217,False,True,False,,,0,0.46969697,3.9769824,4.68331843911832,2.786240000000001,306.38700000000006,O=C(NCC1CCOC1)c1cnc(-c2ccco2)s1
386,OADMET-0006216,False,True,False,,,0,0.43396226,3.928642,4.073173177620593,2.668820000000001,320.3960000000001,O=C(c1cnc2ccnn2c1)N1CCCc2ccccc2CC1
387,OADMET-0006215,True,True,False,,,0,0.51724136,5.4375653,5.33531680609859,1.4406,316.3820000000001,O=S(=O)(c1ccccc1)N1CC2C3C=CC(O3)C2C1
388,OADMET-0006214,True,True,False,,,0,0.55,4.2564483,4.740213666160056,2.08,331.34799999999996,O=S(=O)(Nc1cn[nH]c1)c1cnn(C2CCC2)c1
389,OADMET-0006213,False,False,True,3.475,,0,0.53333336,2.4974961,3.076441673338413,3.1537000000000015,367.4490000000001,O=C(Nc1ccncc1)c1ccc(CNC(=O)C2CCOCC2)cc1
390,OADMET-0006212,True,True,False,,,0,0.43076923,5.0366745,5.197426546977812,3.543400000000002,374.39100000000013,O=C(Nc1cccnc1)NC1(c2ccccc2)CCC1
391,OADMET-0006211,False,False,False,,,0,0.5614035,3.184008,3.948589673572117,1.6201999999999999,300.3660000000001,c1cnc(N2CCN(Cc3nc(C4CC4)no3)CC2)cn1
392,OADMET-0006210,True,True,True,4.8100000000000005,mid,0,0.46575344,4.883604,4.947759084214825,2.2247000000000003,333.4170000000001,c1c(CSc2nncn2C2CC2)nn2c1CCCC2
393,OADMET-0006209,False,False,True,3.41,,0,0.5576923,2.5503604,2.523355427842989,1.5021999999999995,270.29200000000003,O=C(Nc1ccncc1)c1ccccc1
394,OADMET-0006208,False,False,True,5.105,,0,0.6229508,5.1307263,5.07021464896202,3.4327000000000014,339.39900000000006,c1ccc(-c2cn(Cc3noc(C4CCCCC4)n3)nn2)cc1
395,OADMET-0006207,True,True,False,,,0,0.59375,5.1057196,5.163156030948635,3.064400000000001,348.406,O=C(c1noc2c1CCCC2)N1CCc2[nH]cnc2C1c1ccccc1
396,OADMET-0006206,False,True,True,4.02,,0,0.45070422,3.965786,4.16451554707827,1.9788,321.406,c1nnc(SCc2cc3n(n2)CCCC3)[nH]1
397,OADMET-0006205,False,False,False,,,1,0.6166667,5.853536,5.826619210941833,4.008200000000004,429.5860000000002,O=C(NCc1ccccc1)N1CCC1c1ccccc1
398,OADMET-0006204,True,True,True,4.67,mid,0,0.5925926,5.368361,5.851348144561053,3.9055000000000026,346.4770000000001,O=S(=O)(Nc1cccc2c1C1CCC2N1)c1sccc1C1CC1
399,OADMET-0006203,True,True,True,4.895,mid,0,0.5070422,4.634527,4.760423093764112,2.402400000000001,370.4970000000001,O=C(c1ccnc(N2CCCCC2)c1)N1CCC2(CCNC2=O)CC1
400,OADMET-0006202,False,False,True,6.0600000000000005,,1,0.6862745,5.8517013,5.598848232422023,3.8135200000000022,375.87700000000007,O=S(=O)(NCCc1cccc2ccccc12)c1ccccc1
401,OADMET-0006201,True,True,True,3.995,mid,0,0.46551725,4.1809297,4.892811567679695,2.0133,345.424,O=C(NCc1ccncc1)c1ccc(S(=O)(=O)NC2CC2)cc1
402,OADMET-0006200,True,True,True,5.41,F2_gate_active,0,0.56363636,5.290423,5.16537290751788,3.369500000000002,331.4220000000001,O=S(=O)(Nc1cccc2nccnc12)c1sccc1C1CC1
403,OADMET-0006199,True,True,False,,,0,0.4477612,5.351032,5.581255717643847,4.074700000000003,385.41400000000016,O=C(Nc1cccc2c1CCN2)NC1(c2ccccc2)CCC1
404,OADMET-0006198,False,True,False,,,0,0.5492958,3.3378062,4.106040274065149,2.776600000000001,375.8160000000003,O=C(Nc1cccc(-n2nnnc2C2CC2)c1)C1CCCC1
405,OADMET-0006197,True,True,False,,,0,0.5614035,4.6641126,4.9230350441322095,3.345500000000002,273.357,O=C(c1ccco1)N1CCc2ccccc21
406,OADMET-0006196,True,True,True,4.710000000000001,mid,0,0.49275362,4.1121016,4.340798810605149,1.4840000000000002,325.3760000000001,O=C(NCc1cnccn1)c1ccn2ncnc2n1
407,OADMET-0006195,True,True,False,,,0,0.5405405,5.051064,5.222017191228581,4.0374000000000025,386.8870000000002,O=C(Nc1cccc(-n2nnnc2C2CC2)c1)NC1CCC12CCCC2
408,OADMET-0006194,False,False,False,,,0,0.62711865,5.5144353,5.476855357106526,4.207000000000003,406.2300000000002,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21
409,OADMET-0006193,False,True,False,,,0,0.530303,3.8619142,4.175096939531894,3.0887400000000014,357.43900000000014,O=C(c1cnc(-c2ccco2)s1)N1CCC(n2ccnn2)CC1
410,OADMET-0006192,True,True,True,4.44,mid,0,0.44444445,4.537348,4.726338252870338,1.3904999999999994,327.3920000000001,O=C(NCCn1cccn1)c1ccn2ncnc2n1
411,OADMET-0006191,False,True,True,4.21,,0,0.49122807,3.8697672,4.5064336701512255,3.029600000000001,349.337,O=C(NCc1nc2ccccc2[nH]1)C1CC=CC1
412,OADMET-0006190,True,True,False,,,0,0.58064514,4.078865,4.625598389524363,1.6151999999999993,296.37399999999997,O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1c[nH]cn1
413,OADMET-0006189,True,True,False,,,0,0.5,4.7501254,4.942308978557589,2.700700000000001,347.80600000000015,O=C(CC1CCCO1)Nc1cccc(-n2nnnc2C2CC2)c1
414,OADMET-0006188,False,False,False,,,0,0.45714286,3.5882337,3.962340900575121,1.16,340.449,O=C(NCC1CCCCN1)Nc1ccccc1
415,OADMET-0006187,False,False,False,,,1,0.55737704,5.3615675,5.314746113781837,2.60862,348.42400000000004,O=C(c1ccco1)N1CCCCCc2ccccc21
416,OADMET-0006186,True,True,True,4.84,mid,0,0.51724136,5.3249316,5.534454132163006,2.6714200000000003,325.8210000000001,O=S(=O)(Nc1[nH]nc2c1CCC2)c1ccccc1
417,OADMET-0006185,False,False,True,5.92,,1,0.46478873,5.6256166,5.452467355166965,3.615420000000003,423.53500000000025,O=C(Nc1ccccc1)c1cnoc1
418,OADMET-0006184,True,True,False,,,0,0.5,5.5271463,5.748289018792012,3.703940000000003,321.442,O=S(=O)(Cc1ccccc1)Cc1ccon1
419,OADMET-0006183,False,True,True,3.3200000000000003,,0,0.47761193,3.969382,4.629050098292009,1.1763999999999994,313.35699999999997,O=C(Cn1ncc(=O)c2ccccc21)N1CCOC2CCCC21
420,OADMET-0006182,True,True,True,5.505,F2_gate_active,0,0.5294118,5.551506,5.558058487564947,3.060920000000001,322.412,O=C(c1cccnc1)N1CCN(C2CC2)c2ccccc21
421,OADMET-0006181,True,True,False,,,0,0.4827586,4.889481,4.856006672226075,1.8387999999999998,334.4410000000001,O=S(=O)(NCCN1CCOCC1)c1cccc2ccccc12
422,OADMET-0006180,False,False,True,5.86,,11,0.44444445,5.67809,5.585516574298963,3.143340000000002,426.5600000000002,O=S(=O)(Nc1ccccc1)c1ccccc1
423,OADMET-0006179,False,False,False,,,0,0.4642857,3.5907729,3.2491176108944977,1.97006,304.42300000000006,c1cc(N2CCCN(c3ncns3)CC2)ncn1
424,OADMET-0006178,True,True,False,,,0,0.5,4.8709164,4.982269292501711,3.7421000000000033,332.403,O=C(c1ccccc1)N1CCn2cccc2C1c1ccccc1
425,OADMET-0006177,True,True,False,,,0,0.5,4.068012,4.568521286645674,1.6746999999999999,272.308,O=C(c1nc[nH]n1)N1CCCc2ccccc21
426,OADMET-0006176,False,False,True,4.185,,0,0.33783785,3.6680627,2.9737616865448646,1.1611999999999998,337.343,c1ccn2cc(Cn3cc(-c4ncc[nH]4)nn3)nc2c1
427,OADMET-0006175,False,False,False,,,0,0.49275362,3.0710306,3.679955068777005,2.8142400000000016,375.4940000000002,O=C(c1cnc(-c2ccco2)s1)N1CCN(CC2CCOC2)CC1
428,OADMET-0006174,True,True,False,,,0,0.5,5.3234844,5.383585485772086,3.239700000000002,326.40000000000003,O=C(NCc1nc(C2CC2)no1)N1CCC1c1ccccc1
429,OADMET-0006173,True,True,False,,,0,0.530303,5.1883774,5.2934914479794095,3.317400000000002,325.364,O=C(c1ccc2c(c1)OCCO2)N1CCCc2ccccc21
430,OADMET-0006172,True,True,False,,,0,0.54385966,4.888363,5.060315305947281,1.4155,340.44500000000016,O=S(=O)(N1CCOCC1)N1CCOC(c2ccccc2)C1
431,OADMET-0006171,True,True,False,,,0,0.5409836,4.831465,4.73365036548862,1.9067,333.41300000000007,O=S(=O)(c1ccccc1)N1CCC=C(c2cn[nH]c2)C1
432,OADMET-0006170,False,False,True,4.74,,4,0.54,4.786144,4.750382767561902,2.32064,279.365,O=S(=O)(Nc1cn[nH]c1)c1ccccc1
433,OADMET-0006169,True,True,False,,,0,0.57894737,5.33757,5.308011074114298,3.6044000000000027,357.475,O=C(c1ccccc1)N1CCCCCc2ccccc21
434,OADMET-0006168,False,True,False,,,0,0.48333332,3.9767861,4.25514254714052,2.599400000000001,320.3960000000001,O=C(c1ccc2nn[nH]c2c1)N1CCCc2ccccc2CC1
435,OADMET-0006167,False,False,False,,,1,0.7692308,5.64495,5.754169346708805,3.2641800000000014,355.8910000000002,c1ccc(NCC2CCC2)cc1
436,OADMET-0006166,False,False,False,,,0,0.6,4.9184933,5.043961795114511,2.1763000000000003,339.367,O=S(=O)(c1ccccc1)N1CCC=C(c2cn[nH]c2)C1
437,OADMET-0006165,True,True,False,,,0,0.5671642,5.335044,5.248086406136411,3.244100000000002,317.364,O=C(CCc1ncno1)N1CCCc2ccccc21
438,OADMET-0006164,True,True,False,,,0,0.5970149,4.250603,4.864032613320124,3.8115000000000023,391.39300000000014,O=C(NCCCc1ccccc1)c1ccnc(NC(=O)C2CC2)c1
439,OADMET-0006163,True,True,False,,,0,0.51666665,5.468734,5.389461340482418,2.967900000000001,358.463,O=C(c1ccccc1)N1CCCCCc2ccccc21
440,OADMET-0006162,False,True,False,,,0,0.484375,3.816002,4.573203201338996,2.964900000000001,330.4070000000001,c1ccc(CN2CCN(Cc3nc(C4CC4)no3)CC2)cc1
441,OADMET-0006161,True,True,True,4.34,mid,0,0.53125,4.1643214,4.473841452518826,2.5796,382.4640000000001,O=C(CCc1ccccc1)N1CCN(c2ncccn2)CC1
442,OADMET-0006160,True,True,True,5.405,F2_gate_active,0,0.44067797,5.557143,5.563074159263633,2.9607400000000013,374.50600000000026,O=S(=O)(NCc1ccccc1N1CCOCC1)c1ccccc1
443,OADMET-0006158,False,True,True,3.9,,0,0.546875,3.7410119,4.255316132811602,2.6717200000000005,314.36,O=C(Cc1ccncc1)N1CCOC(c2ccccc2)C1
444,OADMET-0006157,True,True,False,,,0,0.5106383,5.520727,5.620318889603731,4.012360000000004,335.46900000000005,O=S(=O)(Cc1ccccc1)Cc1ccon1
445,OADMET-0006156,False,False,False,,,0,0.50666666,3.1849678,3.90901996099236,2.1035000000000004,438.25700000000006,O=C(CCCN1C(=O)CNC1=O)Nc1ccn(Cc2ccccc2)n1
446,OADMET-0006155,False,False,True,5.25,,3,0.61290324,5.273938,5.181224298197944,3.0290000000000017,312.36,c1ccc(N2CCCC2)cc1
447,OADMET-0006153,True,True,False,,,0,0.53968257,5.028194,5.1437491998672495,3.170300000000001,342.389,O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1ccccc1
448,OADMET-0006152,False,False,False,,,0,0.6621622,5.3715577,5.212110170989154,3.9354200000000024,405.3760000000002,O=C(c1cc(-c2ccccc2)nc2oncc12)N1CCC1
449,OADMET-0006151,False,False,True,5.145,,0,0.66129035,5.2056956,5.19395733415085,3.108500000000002,339.3860000000002,O=C(NC1CCC1)NC1CCN(c2ccccc2)C1
450,OADMET-0006150,False,False,True,4.68,,1,0.5102041,5.052883,4.953926946776678,3.497620000000002,317.19700000000006,O=S(=O)(Nc1ccccn1)c1ccccc1
451,OADMET-0006149,True,True,True,4.66,mid,0,0.41791046,5.091362,5.047902754422496,2.676000000000001,361.4190000000002,O=C(Nc1cccc2c1OCCC2)c1ccccc1
452,OADMET-0006148,False,False,True,5.164999999999999,,11,0.60784316,5.3400526,5.33908027535882,3.501420000000002,380.42200000000014,O=S(=O)(Nc1ccccc1)c1ccccc1
453,OADMET-0006147,True,True,False,,,0,0.5277778,5.1586843,5.107712477432893,3.0435000000000016,312.373,O=C(c1ccoc1)N1CCCCC1c1ncc[nH]1
454,OADMET-0006146,False,False,True,6.345000000000001,,11,0.7446808,5.866582,5.65280345050618,2.753240000000001,412.53300000000013,O=S(=O)(Nc1ccccc1)c1ccccc1
455,OADMET-0006145,False,False,False,,,0,0.60714287,5.326238,5.090646342572507,2.9860000000000015,382.86900000000026,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
456,OADMET-0006144,True,True,False,,,0,0.43076923,4.849427,5.075774545180482,2.60262,321.331,O=C(Nc1c[nH]nn1)NC1(c2ccccc2)CCC1
457,OADMET-0006142,True,True,False,,,0,0.42592594,5.6893406,5.94504632383585,3.2819400000000023,365.49900000000014,O=S(=O)(Cc1ccccc1)c1nnc[nH]1
458,OADMET-0006141,False,False,True,5.390000000000001,,1,0.484375,5.262874,5.163437990199263,2.4820600000000006,349.43700000000007,O=c1c(S(=O)(=O)Nc2ccccc2)cnc2sccn12
459,OADMET-0006140,False,False,True,5.13,,11,0.48076922,4.8897023,4.926867914991301,3.377880000000001,326.299,O=S(=O)(Nc1ccccc1)c1ccccc1
460,OADMET-0006139,False,False,True,4.49,,0,0.5294118,3.6735666,3.622508987031893,2.7647000000000013,374.3150000000001,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
461,OADMET-0006138,True,True,False,,,0,0.46875,4.849802,4.903154811248923,2.8062000000000014,352.43800000000005,O=C(Nc1ccccn1)N1CCCc2ccccc2CC1
462,OADMET-0006137,True,True,False,,,0,0.4375,4.757734,4.877438528262554,4.3137000000000025,474.25600000000014,O=C(Nc1ccn(Cc2ccccc2)n1)c1cn[nH]c1
463,OADMET-0006136,True,True,False,,,0,0.50877196,4.1893487,4.821942062162562,2.1879,304.31600000000003,C1CN(Cc2nc(C3CC3)no2)CCN1
464,OADMET-0006135,False,False,True,5.4350000000000005,,11,0.7209302,5.321129,5.228724971540273,3.5029400000000024,305.399,O=S(=O)(Nc1ccccc1)c1ccccc1
465,OADMET-0006134,True,True,True,5.59,F2_gate_active,0,0.47692308,5.3088546,5.252952350256663,2.5323800000000007,331.44100000000014,C1=CCC2(CC1)CCCN(c1ccccc1)C2
