smiles,group
CC(=O)N(C)c1ccc(NC(=O)C(C)Oc2cccnc2)cn1,med_flex_hetero_amide
CC(C)(C)C1CN(c2cc(CO)cc(C(F)(F)F)n2)CCO1,med_rigid_hetero_acid
CC(C)(C)c1coc(CNC(=O)N[C@H]2C[C@@H]2c2ccc(F)cc2F)n1,med_flex_hetero_amide
C=CCn1cccc1C(=O)NCc1c(C)nn(-c2ccccc2)c1C,med_flex_hetero_amide
O=C(NCc1nnc2ccc(C(F)(F)F)cn12)N1CC2CSCC(C2)C1,med_rigid_hetero_amide
Cc1nnnn1-c1ccc(C(=O)N2CC(C)Cc3ccccc32)c(F)c1,med_rigid_hetero_amide
Cc1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)oc1C,med_flex_hetero_amide
CCc1ccc(S(=O)(=O)N2CCCc3cnn(C)c32)cc1,med_flex_hetero_sulfonyl
Cc1c(Br)cccc1CCNC(=O)c1ncoc1C1CC1,med_flex_hetero_amide
Cc1cc(F)ccc1CC(C)NC(=O)N1CCCC(C2CCCCO2)C1,med_flex_carbo_amide
COC(=O)c1cnc(NC(C)c2nccc(C)n2)cc1C(F)(F)F,med_flex_hetero_plain
COc1ccc2c(c1)[C@@H](NC(=O)N[C@H]1CCCC[C@@H]1NS(=O)(=O)C1CC1)CCC2,med_flex_carbo_sulfonyl
O=C(Nc1ccc(Cn2cccn2)cc1)c1cc(-c2ccncc2)on1,med_flex_hetero_amide
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1cccc(Cl)c1O,med_flex_carbo_sulfonyl
CC(NC(=O)c1snc(O)c1Cl)c1cc(F)ccc1N(C)C,med_flex_hetero_amide
CC(c1nnc[nH]1)N1CC=C(c2cncc3ccccc23)CC1,med_flex_hetero_plain
Cc1[nH]c2ncnn2c(=O)c1CCOC(=O)c1cncc(C(C)C)c1,med_flex_hetero_plain
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,med_flex_hetero_sulfonyl
CC(C)n1nnc(NC(=O)N2CC3(CCC3)C2c2ccccc2)n1,med_flex_hetero_amide
Cn1nccc1C1(NC(=O)Nc2nc(C(C)(C)C)ns2)CC1,med_flex_hetero_amide
CC(C)C1CCc2ccccc2C1NC(=O)CS(=O)(=O)C(C)(C)C,med_flex_carbo_sulfonyl
Cc1c(C(=O)Nc2ccc(OC(F)(F)F)c(Cl)c2)nnn1-c1cccc2ncccc12,med_flex_hetero_amide
O=C(NC1CCN(C2CCCCC2)C1=O)N[C@]1(c2ccccc2F)C[C@@H](F)C1,med_flex_carbo_amide
Cc1csc(CNC(=O)c2cc(C(=O)OC(C)(C)C)n(-c3ccccc3)n2)n1,med_flex_hetero_amide
CNC(=O)Nc1cccc(C(=O)Nc2ccc3[nH]c(-c4ccncc4)nc3c2)c1,med_flex_hetero_amide
CC1(C)C=Cc2cccc(NCC(O)CC3(O)CCCC3)c2O1,med_flex_carbo_acid
O=C(c1cccc(C(F)(F)F)c1O)N1CCOC(C2CCCCC2)C1,med_rigid_carbo_amide
N#CCc1ccc(NC(=O)NC2(c3c(F)cccc3F)CCC2)c(Cl)c1,med_flex_carbo_amide
Cc1cnc2c(cnn2CC(=O)NC2(c3ccccc3Cl)CC2)c1,med_flex_hetero_amide
CCc1cc(N2CCC(NC(=O)c3cccc(C)c3F)CC2)ncn1,med_flex_hetero_amide
CC1CNCC(Cn2cc(-c3cn4ccccc4n3)nn2)C1,small_flex_hetero_plain
COc1ccccc1C1CCN(C(=O)c2nccc3cccnc23)C1,med_flex_hetero_amide
COCC(C)(C)c1noc([C@@H](C(C)C)N2Cc3ccccc3C2=O)n1,med_flex_hetero_amide
COc1ccc(O)c(CNC(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)n3C)c1,med_flex_hetero_amide
CCc1cc(NC(=O)N2CC3(CCCC3)C2c2ccccc2)no1,med_flex_hetero_amide
COc1c(C)cnc(CN(C)C(=O)NC2CCCOC2CC(C)C)c1C,med_flex_hetero_amide
COc1ccccc1-c1cn(Cc2noc3c2CC(C)(C)CC3)nn1,med_flex_hetero_plain
CN1CCN(C(=O)Nc2ccc(N3CCCCC3)nc2)Cc2ccccc21,med_rigid_hetero_amide
C=C1CCN(C(=O)Nc2nnc(SCc3ccccc3)s2)C1,med_flex_hetero_amide
CCC(Cc1ccc(C)cc1)NC(=O)NC(c1cccc(C(F)(F)F)c1)c1nnc[nH]1,med_verylex_hetero_amide
Cc1cccc2c1N(C1CC1)CCN2C(=O)c1cc(-c2ccco2)[nH]n1,med_flex_hetero_amide
Cc1c(Cl)c(CN2Cc3ccccc3C[C@@H]2C(=O)NC2CC2)nn1C,med_flex_hetero_amide
COc1cc(C)nc(N2CCN(C(=O)c3cccc(C(C)C)n3)CC2)n1,med_flex_hetero_amide
O=S(=O)(Nc1cccc(Cl)c1N1CCOCC1)c1cccc2ccccc12,med_flex_carbo_sulfonyl
C[C@H]1CCN(C(=O)c2ccccc2Oc2cnn(C)c2)[C@@H](C)C1,med_flex_hetero_amide
CC(C)(C(=O)N1C[C@@H]2CS(=O)(=O)C[C@@H]2C1)N1CCOCC1,med_rigid_no_arom_sulfonyl
CC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cccc(Oc2ccc(C#N)cc2)c1,large_verylex_hetero_amide
O=C(c1nc(-c2ccccc2)n2c1CCCCC2)N1C2CCC1c1cn[nH]c1C2,med_rigid_hetero_amide
Cc1ccc(C)c(N(C)S(=O)(=O)c2ccc3c(cnn3C(C)C)c2)c1,med_flex_hetero_sulfonyl
Cc1nn(C)c(C)c1C(=O)NCc1c(C)c2ccccc2n1C,med_flex_hetero_amide
CCN(C(=O)c1nc(CC(F)(F)F)sc1C)C12CC3CC(CC(C3)C1)C2,med_flex_hetero_amide
CC1(Cc2cccs2)CCCN1C(=O)Cn1nnc2c1CCCC2,med_flex_hetero_amide
O=C(c1cc(Cl)ccc1NCc1ncnn1-c1ccccc1)N1CCCC1,med_flex_hetero_amide
COc1cccc(C(O)CNC(=O)c2ccc(N3CCCCCC3)nc2)c1,med_flex_hetero_amide
Cc1cc2c(o1)CC(C)(C)CC2NC(=O)c1c[nH]c2ccccc2c1=O,med_rigid_hetero_amide
Cn1nc(-c2nc(-c3ccc(C(F)(F)F)[nH]c3=O)no2)c2c1CCSC2,med_rigid_hetero_plain
CNc1ccc(C#N)cc1NS(=O)(=O)c1c[nH]c2cc(C(F)(F)F)ccc12,med_flex_hetero_sulfonyl
Cc1cccnc1S(=O)(=O)NCC(OC1CCCC1)C(F)(F)F,med_flex_hetero_sulfonyl
Cn1nc(C(=O)Nc2cnc3c(c2)CCCC3)c2c1CCCC2,med_rigid_hetero_amide
O=C(NCc1cccc2c1OCO2)N1CCCC2(CC=CCC2)C1,med_rigid_carbo_amide
CN1C(=O)CCCc2occ(C(=O)N3CCc4c3ccc(Cl)c4Cl)c21,med_rigid_hetero_amide
CCOc1cc(NC2CCN(C(=O)C3CCc4cccnc43)CC2)ncn1,med_flex_hetero_amide
Cc1cccnc1C(NC(=O)c1csc2cncn12)C(C)(C)C,med_flex_hetero_amide
Cc1cccc2c1CN(C(=O)C1CCCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)C1)CC2,med_flex_carbo_sulfonyl
Cc1oc(-c2cccs2)nc1CC(=O)N(C)Cc1c(F)cccc1Cl,med_flex_hetero_amide
Cc1ccc(S(=O)(=O)CC(C)NC2CCC23CCCC3)cc1,med_flex_carbo_sulfonyl
Cc1cccc(CC2(O)CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)c1,med_flex_hetero_amide
Nc1ccn2ncc(C(=O)NC3CC(=O)N(C4CC4)C3)c2c1,small_flex_hetero_amide
CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCCCCC2=O)s1,med_flex_hetero_sulfonyl
COc1ccc(C2(NC(=O)c3c[nH]c4ncc(Br)cc34)CC2)cc1,med_flex_hetero_amide
COC(=O)c1c(CN(CC2CCCC(C)C2)OC)nn2c1CCCC2,med_flex_hetero_plain
Cc1nn(C)cc1C1CCCN1C(=O)c1cnn(C2CCC2)c1,med_flex_hetero_amide
CS(=O)(=O)NCc1ccc(C(=O)N2CCCCCc3ccccc32)o1,med_flex_hetero_sulfonyl
CCCc1c(NCc2nnnn2C(C)(C)C)cnn1-c1ccccc1C,med_flex_hetero_plain
CCOC(=O)c1cnc(NC2C(=O)NCC2(CC)CC)s1,med_flex_hetero_amide
CN(C)S(=O)(=O)c1cc(C(=O)NC(Cc2ccccc2)C(=O)Nc2ccccc2)ccc1F,large_verylex_carbo_sulfonyl
NC(=O)C(Cc1ccccc1)n1cc(-c2cccc3c2CCCC3)nn1,med_flex_hetero_amide
COc1ccc(C)cc1S(=O)(=O)NC1CC(C)(C)Oc2ccccc21,med_flex_carbo_sulfonyl
O=C(Nc1ccc(C(F)(F)F)nn1)Nc1cc(CC2CCCCC2)n[nH]1,med_flex_hetero_amide
CC(=O)N1CCCN(Cc2nc(-c3ccc(F)c(C)c3)no2)c2ccccc21,med_flex_hetero_amide
O=C(Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)Nc1cn[nH]c1,med_flex_hetero_amide
CCc1cc(NC(=O)NC2Cc3ccccc3N(C)C2=O)ccc1C,med_flex_carbo_amide
O=C(c1cc2ccccc2oc1=O)N1CCN(C2CC2)c2ccccc21,med_rigid_hetero_amide
O=c1c(NS(=O)(=O)c2cnn3c2CCCC3)cccn1C(F)F,med_flex_hetero_sulfonyl
CCc1cccc(C)c1NS(=O)(=O)c1ccc(C)c(C(=O)OC)c1,med_flex_carbo_sulfonyl
C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1cc(-c2ccsc2)nn1C,med_rigid_hetero_amide
COc1ccccc1[C@H](O)CNC(=O)C1(c2cc(F)cc(F)c2)CCCC1,med_flex_carbo_amide
COc1cc(Cl)ccc1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,med_flex_hetero_amide
Cc1cccc2c1sc(=O)n2CC(=O)N1CCCCC1C,med_rigid_hetero_amide
CC(NC(=O)C1CCCN1C(=O)Cc1ccccc1)c1nc2ccccc2n1C,med_flex_hetero_amide
CC1CN(C(=O)c2cccc(S(=O)(=O)N3CCc4ccccc4C3)c2)c2ccccc2O1,med_flex_carbo_sulfonyl
CN1CCN(C(=O)c2c3ccc(Br)cc3nn2C)c2ccc(F)cc21,med_rigid_hetero_amide
C[C@@H](NC(=O)NCc1nc(C(C)(C)C)co1)c1ccc(Cl)cc1,med_flex_hetero_amide
O=c1[nH]c(C2CCCCO2)nc2scc(-c3ccccc3Cl)c12,med_rigid_hetero_plain
CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(F)c(Cl)c1,med_rigid_hetero_amide
CC(C)CC1(c2nc(-c3ccccc3F)no2)CCNC1=O,med_flex_hetero_amide
O=C(NS(=O)(=O)c1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,med_flex_hetero_sulfonyl
O=C(Nc1cc(Cl)ccc1OCC1CCC1)N1CC[C@H]2CC[C@H](O)[C@H]21,med_flex_carbo_amide
CN(C(=O)Nc1nc(C2CCOCC2)cs1)C1CCCC1C(C)(C)C,med_flex_hetero_amide
CC1(C)CC(c2nc([C@H]3CCO[C@@H]3C(C)(C)C)no2)c2ccccc2O1,med_rigid_hetero_plain
Cc1noc2ncc(S(=O)(=O)Nc3ccc(CN4C(=O)CCCC4=O)cc3)cc12,med_flex_hetero_sulfonyl
Cn1cc(C#N)c(NC(=O)c2cc(C3CC3)n(C(C)(C)C)n2)n1,med_flex_hetero_amide
O=C(Nc1cc(CC2CC2)nn1-c1ccccc1)N1CCCC(F)(F)CC1,med_flex_hetero_amide
CC(NC(=O)CCc1ccc2[nH]ccc2c1)c1ccccc1NS(=O)(=O)c1cccs1,large_verylex_hetero_sulfonyl
CSc1ccccc1S(=O)(=O)N1CCCCC1c1cnn(C)c1,med_flex_hetero_sulfonyl
O=C(NC1CCC(F)(F)CC1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,med_rigid_hetero_amide
O=C1NCCC1(c1nc(C2(c3ccccc3)CCOCC2)no1)C1CCCC1,med_flex_hetero_amide
CCc1c[nH]c2ncnc(NCc3ccc(CO)c(F)c3)c12,med_flex_hetero_acid
CC(C)S(=O)(=O)c1ccccc1C(=O)N1CC2(CCC2)c2ccccc21,med_flex_carbo_sulfonyl
Cc1cc(CS(=O)(=O)N2CCc3c(cccc3C(C)C)C2)no1,med_flex_hetero_sulfonyl
CCC1CN(C(=O)c2cnn3cccc(OC)c23)c2ccccc2O1,med_flex_hetero_amide
CC(C)(C)c1nc(CCNS(=O)(=O)Cc2noc3c2CCCCC3)no1,med_flex_hetero_sulfonyl
Cc1ccnc(-c2cn(Cc3cccc4ccccc34)nn2)n1,med_flex_hetero_plain
COc1ccc(CNc2cc(OC)ncn2)c(OC2CCCC2)c1,med_verylex_hetero_plain
COC1(c2ccnn2C)CN(c2ncnc3scc(C)c23)C1,med_flex_hetero_plain
CCN(CC)S(=O)(=O)c1ccc(OC(C)C)c(NS(=O)(=O)N(C)C2CCCC2)c1,med_verylex_carbo_sulfonyl
O=S(=O)(Nc1ccc(F)c(Cl)c1)c1cnc2ccccc2c1,med_flex_hetero_sulfonyl
O=C(c1ccc(F)c2ccncc12)N(Cc1ccccc1)C(CO)C1CCC1,med_flex_hetero_amide
Cc1cnn(-c2ccncc2N2C(=O)NC3(CC(c4ccccc4Cl)C3)C2=O)c1,med_flex_hetero_amide
C[C@H](NC(=O)C1(C#N)CC12CCCC2)c1ccc(Br)cc1F,med_flex_carbo_amide
Cc1ccnc2ccc(-c3ccc(N4CCC(O)C4)cc3)cc12,med_rigid_hetero_acid
CCC(C)n1nc(NC(=O)NCc2nc(C)c(C)s2)cc1C,med_flex_hetero_amide
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,med_rigid_hetero_plain
CC1(NC(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)CC=CCC1,med_flex_carbo_sulfonyl
Cc1ccc(CNC(=O)NC2(C)Cc3ccccc3C2)c(=O)n1C,med_flex_hetero_amide
CC(C(=O)Nc1cc(Cl)ccc1Cl)N(C)CC1CCCC1O,med_flex_carbo_amide
O=C(CCCc1cccs1)Nc1nc2c(s1)C(=O)NCC2,med_flex_hetero_amide
O=C(c1ccnc(C(=O)N2CCCC3(CC3)C2)c1)N1CCCC2(CC2)C1,med_rigid_hetero_amide
NC(=O)c1ccc(S(=O)(=O)N[C@H]2C[C@H](c3ccccc3F)C2)cc1,med_flex_carbo_sulfonyl
CN(C)S(=O)(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCc4ccccc43)C2=O)c1,large_flex_carbo_sulfonyl
CCC1CN(S(=O)(=O)c2ccccc2S(N)(=O)=O)c2cccc(Cl)c2O1,med_flex_carbo_sulfonyl
CCC1(CC)CNC(=O)C1NC(=O)c1nc(-c2ccco2)sc1C,med_flex_hetero_amide
O=C(C1SCCc2sccc21)N1CCC(c2ccncc2)CC1,med_rigid_hetero_amide
COc1ccc2cc(C(=O)NC(C)C3(N4CCOCC4)CCCC3)[nH]c2c1,med_flex_hetero_amide
CN(C)C(=O)N1CCC(C(=O)N2CCN(C3CC3)c3ccccc32)CC1,med_rigid_carbo_amide
CC(C)(CC#N)CS(=O)(=O)N1Cc2ccccc2C2(CC2)C1,med_flex_carbo_sulfonyl
Cc1cc(S(=O)(=O)Nc2cccc3c2OCCC3)sc1C,med_flex_hetero_sulfonyl
CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,med_flex_hetero_plain
CC[C@@H]1C(=O)NCCCN1Cc1nc(-c2cccc(Cl)c2)no1,med_flex_hetero_amide
Cc1cc(C2CC2)nc(NC(=O)c2nc3ccccc3cc2C2CC2)n1,med_flex_hetero_amide
O=C(CC1(c2ccccc2)CCCO1)Nc1nn(Cc2ccccc2F)cc1Br,large_flex_hetero_amide
CCc1cc(NC(=O)N2CCN(c3ncnc4sccc34)CC2)no1,med_flex_hetero_amide
COCC1CN(C(=O)C2(S(=O)(=O)c3ccccc3)CCCCC2)CC(C)(C)O1,med_flex_carbo_sulfonyl
Cc1ccc(C2CC(C)N(S(=O)(=O)Cc3cccc(C#N)c3)C2)cc1,med_flex_carbo_sulfonyl
COc1ccc2nccc(N3CCCC(N4CCNC4=O)C3)c2c1,med_flex_hetero_amide
CC1Cc2cccc(S(=O)(=O)Nc3ccc(OC(F)F)cn3)c2O1,med_flex_hetero_sulfonyl
CCOc1ccc(S(=O)(=O)Nc2c(C)cccc2CC)cc1OCC,med_verylex_carbo_sulfonyl
COc1cc(S(=O)(=O)N2CCCc3cccc(OC)c32)sn1,med_flex_hetero_sulfonyl
O=C(N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21)c1c[nH]nn1,med_rigid_hetero_amide
Cc1ccc(F)c2oc(C(=O)NCC3CCC34CCOCC4)cc12,med_flex_hetero_amide
CCN1CCN(C(=O)C(C)(C)c2csc(-c3c(Cl)cccc3Cl)n2)CC1=O,med_flex_hetero_amide
CC(NS(=O)(=O)c1cccc(Cl)c1O)c1cccc(S(=O)(=O)N(C)C)c1,med_flex_carbo_sulfonyl
CC1Cc2ccccc2N1C(=O)c1cc2ccccc2c(=O)n1C,med_rigid_hetero_amide
c1ccc(OCC2CN(c3nc(-c4cccnc4)nc4ccccc34)CCO2)cc1,med_flex_hetero_plain
O=C(c1noc2c1CCCCC2)N1CCn2cccc2C1c1ccccc1,med_rigid_hetero_amide
O=C(Cc1ccon1)N1CCN(c2ncnc3ccsc23)CC1,med_flex_hetero_amide
CCOC(=O)c1oc2ccc(S(=O)(=O)N(C)Cc3c(C)noc3C)cc2c1C,med_flex_hetero_sulfonyl
COc1ccccc1CC(C)N(C)c1ccnc2c1c(C)nn2C,med_flex_hetero_plain
CC(NC(=O)c1ccc(C(F)(F)F)cc1N1CCCC1)c1nc[nH]n1,med_flex_hetero_amide
CCNS(=O)(=O)c1ccc2c(c1)N(C(=O)C1CCc3cccnc31)CC2,med_flex_hetero_sulfonyl
CCn1c(C2CCCN2c2cc(C)nc(OC)n2)nc2ccccc21,med_flex_hetero_plain
CC(C)(C)OC(=O)N1CCC12CN(C(=O)c1n[nH]c3ccccc3c1=O)C2,med_rigid_hetero_amide
CN(C)c1cc(C(=O)N2CCC(Oc3ccccn3)C2)c2ccccc2n1,med_flex_hetero_amide
Cn1ccnc1CN1CCC(c2c[nH]c3ccccc23)CC1,small_flex_hetero_plain
COC(=O)c1cc2c(N3CC(C)c4ccc(OC)cc43)ncnc2[nH]1,med_flex_hetero_plain
O=S(=O)(Nc1cnc2c(F)cccc2c1)c1ccnn1C1CCC1,med_flex_hetero_sulfonyl
CCOC(=O)C1(c2cn(Cc3nn(C)c4c3CCC4)nn2)CCC1,med_flex_hetero_plain
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1ccc2[nH]cnc2c1,med_flex_hetero_amide
C=C(C)CN(C)c1ccc(Br)c(S(=O)(=O)N2CCOCC2CC2CCOC2)n1,large_verylex_hetero_sulfonyl
CC(Sc1nncn1C)c1cccc(NC(=O)c2cccc(C(F)(F)F)n2)c1,med_flex_hetero_amide
Cc1cccc(-n2nc3c(c2NC(=O)Cc2ccccc2)CSC3)c1,med_flex_hetero_amide
CCc1c(C)cccc1C(C(=O)NCC1CCOC1)N1CCC(CC(C)O)CC1,med_verylex_carbo_amide
CCOC1CC(N(C)CC(=O)Nc2nccs2)C12CCCCC2,med_flex_hetero_amide
CCn1ncc2c(C(=O)NC3CCCN(C)C3C)cc(C3CC3)nc21,med_flex_hetero_amide
O=c1[nH]nc(-c2nc(C3CCCc4ccccc43)no2)c2ccccc12,med_rigid_hetero_plain
CCc1nc2ccc(Cl)cn2c1C(=O)NC(C)C1(OC)CCC1,med_flex_hetero_amide
Fc1cc(-c2noc(-c3cccc4[nH]ncc34)n2)ccc1Cn1cncn1,med_flex_hetero_plain
CC(NC(=O)c1cccc(F)c1CNC(=O)OC(C)(C)C)c1cccc(OC(F)F)c1,med_verylex_carbo_amide
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(Cl)cc1Cl,med_flex_hetero_sulfonyl
COc1ccccc1C(CO)NC(=O)c1ccccc1CNC(=O)OC(C)(C)C,med_verylex_carbo_amide
CC(=O)N1CCCc2ccc(NC(=O)C(NC(=O)CC(C)C)C(C)C)cc21,med_flex_carbo_amide
CC(C)(C)c1cccc(NC(=O)CN2C(=O)NC(C)(c3ccc(F)cc3)C2=O)n1,med_flex_hetero_amide
Cc1ccc(S(=O)(=O)NCCN(C)Cc2nocc2C(C)C)cc1,med_verylex_hetero_sulfonyl
O=c1[nH]c2cc(Cl)c(S(=O)(=O)Nc3ccc(OC4CCCC4)c(F)c3)cc2o1,med_flex_hetero_sulfonyl
CC(Sc1nc2ccccc2s1)C(=O)NCC(C)(C)CNC(=O)c1c[nH]c(C#N)c1,med_verylex_hetero_amide
O=C(Nc1ccc2ncccc2c1)C1(c2nccc3ccccc23)CC1,med_flex_hetero_amide
Cc1cccnc1C(NC(=O)N1CC(=O)N(CC2CC2)C1)C(C)C,med_flex_hetero_amide
CCc1c[nH]c2ncnc(N3CCN(C4CCS(=O)(=O)C4)CC3)c12,med_flex_hetero_sulfonyl
CC(=O)N1CC(C(=O)N2CCc3cc(Cl)cc(Cl)c3C2C)Oc2ccccc21,med_rigid_carbo_amide
COc1ccc2c(-c3ccccc3)c(C(=O)NC3CC(Cl)(Cl)C3)oc2c1,med_flex_hetero_amide
CN(c1ccccc1C(N)=O)S(=O)(=O)c1c[nH]c2cc(Cl)ccc12,med_flex_hetero_sulfonyl
Cc1n[nH]c(C)c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,med_flex_hetero_sulfonyl
Cc1c(-n2nnnc2SC2CCCN(CC(C)(C)C)C2=O)c(=O)n(-c2ccccc2)n1C,large_flex_hetero_amide
CC(=O)Nc1cccc(-c2nc(-c3ccc(O)cc3O)cs2)c1,med_flex_hetero_amide
O=S(=O)(N[C@H]1C[C@@H]1c1ccc(Cl)c(F)c1)c1cnn2c1CNCC2,med_flex_hetero_sulfonyl
O=C(CC1(O)CCC1)N1CCc2ccccc2[C@@H]1c1ccccc1,med_flex_carbo_amide
O=C1CC2(CCc3ccccc32)C(=O)N1CCOc1ccccc1,med_flex_carbo_amide
CCC(CC(=O)NCCN(C)C(=O)C(C)n1nccc1C)C1CCC1,med_verylex_hetero_amide
C=C1CC1C(=O)N(C)CCN(C)C(=O)c1cc2ccccc2c(OC)n1,med_flex_hetero_amide
Cc1cccc(C)c1C1CCCN1C(=O)NC(c1ccccc1)C1CCOC1,med_flex_carbo_amide
Cc1cc2c(cc1O)CCN(C(=O)C1(c3ccc4c(c3)OCO4)CCOCC1)C2,med_rigid_carbo_amide
COc1cccc(NC(=O)c2cc(C3CC3)nc3ccc(C)cc23)c1O,med_flex_hetero_amide
CC(C)(Cc1ccc(O)cc1)C(=O)NCc1noc2ccc(F)cc12,med_flex_hetero_amide
O=C(Nc1nccs1)C1CCCN1C(=O)CCc1ccccc1O,med_flex_hetero_amide
COCc1nccc(N(Cc2nc(C)cn2C)CC2CCCCC2)n1,med_verylex_hetero_plain
CC(CNC(=O)c1cc(-c2ccccn2)nc2ccccc12)N(C)C1CC1,med_flex_hetero_amide
CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1NC1CCN(C2CCCCC2)C1=O,med_flex_no_arom_amide
CC1(C)CCc2sc(NC(=O)N3CC(C)(C)C3C3CCCO3)nc21,med_rigid_hetero_amide
OCC(Nc1nc(-c2ccccc2)ns1)c1cccc(Cl)c1F,med_flex_hetero_acid
CN(CC1CN(c2nc(-c3ccccc3)c3ccccc3n2)CCO1)c1cccnn1,med_flex_hetero_plain
Cc1cccc2cc(C(=O)N3CCC[C@H](N(C)C(=O)c4cnc5ccccc5c4)C3)nn12,med_flex_hetero_amide
COCCOc1ccccc1N1CCN(C(=O)c2cc3c(C)nn(-c4ccccc4)c3s2)CC1,large_verylex_hetero_amide
COC(=O)[C@]12CCC[C@H]1N(C(=O)c1cc(C(O)C(F)(F)F)ccn1)CCC2,med_flex_hetero_amide
CC(=O)Nc1ccc(-c2ccc(S(=O)(=O)NCc3cc4n(n3)CCCO4)cc2)cc1,med_flex_hetero_sulfonyl
CC(C)(C)NS(=O)(=O)c1ccc(Cl)c(C(=O)NCCc2nc3ccccc3s2)c1,large_flex_hetero_sulfonyl
O=C(Nc1cnc2cccnn12)c1cc(C2CC2)nc2ccc(F)cc12,med_flex_hetero_amide
Cc1cc(Br)cc(S(=O)(=O)Nc2cccc3cc[nH]c23)c1,med_flex_hetero_sulfonyl
Cc1nc(NC(=O)C2CN(C)CCO2)sc1Cc1ccc(F)cc1F,med_flex_hetero_amide
O=S(=O)(Nc1cnc(C2CC2)nc1)c1c[nH]c2ccccc12,med_flex_hetero_sulfonyl
COc1cc(CNS(=O)(=O)c2ccc(-c3ccc(NC(C)=O)cc3)cc2)ccn1,med_verylex_hetero_sulfonyl
O=C(Nc1cnc(C2CC2)nc1)N1CC2(CCC2)C1c1ccccc1,med_flex_hetero_amide
O=C1CC2CCCC(CN1)N2C(=O)c1ccc(-c2ccccc2C(F)(F)F)o1,med_rigid_hetero_amide
Cc1n[nH]c2ccc(C(=O)NCC3(Cc4ccc(F)cc4)CCCC3O)cc12,med_flex_hetero_amide
CC(C)(C)C1(CNC(=O)c2cccc(Br)c2Cl)CCNC1,med_flex_carbo_amide
Cc1cc(C)cc(-n2nc(C(=O)NC(C)(C)CN3CCOCC3)cc2C)c1,med_flex_hetero_amide
CC(C)CCN(Cc1ccc(Cl)c(Cl)c1)C(=O)c1csc(-c2nnc[nH]2)n1,med_verylex_hetero_amide
CC(C)C1CN(C(=O)c2ccc(C#N)s2)c2ccccc2N1,med_rigid_hetero_amide
Cc1cnc(C(=O)NC2CCc3ccccc3-n3ccnc32)c(C)c1,med_rigid_hetero_amide
CCc1cnc(NC(=O)N2CCc3cc(OC)c(OC)cc3C2)s1,med_flex_hetero_amide
Cn1cc(C(=O)NCCc2ccc3ccccc3n2)c(-c2cc(F)ccc2F)n1,med_flex_hetero_amide
Cc1cc(-c2noc(C3CCCN3S(=O)(=O)c3cccs3)n2)ccc1O,med_flex_hetero_sulfonyl
COCCN(C(=O)C1CCC1c1ccc(F)cc1)C1CCCc2cccnc21,med_flex_hetero_amide
Cc1c[nH]c2nccc(-c3ccc4c(c3)C(=O)NCCO4)c12,small_rigid_hetero_amide
O=C1NCc2c(NCc3ccc(C4CCCC4)cc3)cccc21,med_flex_carbo_amide
CCc1c[nH]c2ncnc(N3CCc4c(CC(N)=O)cccc4C3)c12,med_flex_hetero_amide
COc1ccc2c(c1)CCCC2Cn1c(=O)[nH]c2cccnc2c1=O,med_flex_hetero_amide
CC(CNC(=O)c1ccccc1Cn1cc(-c2cccc(Cl)c2)nn1)C(=O)OC(C)(C)C,large_verylex_hetero_amide
Brc1ccccc1C1CCCN1c1ncnc2[nH]ncc12,med_rigid_hetero_plain
COC1(CNC(=O)c2nnc(C(C)(C)C)o2)CCCCCC1,med_flex_hetero_amide
NC(=O)c1ccccc1Oc1ccc(NC(=O)c2ccc3nc(C(F)(F)F)cn3c2)cc1,med_flex_hetero_amide
O=C(C1CCCc2cccnc21)N1CC(O)(c2ccc(Br)cc2)C1,med_rigid_hetero_amide
Cn1ccc2c(C(=O)NCC3CSCCN3C(=O)c3cccc4c3ccn4C)cccc21,med_flex_hetero_amide
CC(C)(C)c1nn(CC(=O)N2CCCC2c2ccccc2)c(=O)o1,med_flex_hetero_amide
